hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,high_demand_percentage
23,0,3,0,1,1,0.174496644295302,0.0796252927400468,0.22120418848167533,0.0,0.0,0.5753424657534246,0.244,1.0,low_bike_demand,0.0
0,2,1,0,1,0,0.29977628635346754,0.4543325526932084,0.7558305568776773,0.0,0.0,0.4200913242009132,1.0,1.0,low_bike_demand,0.0
1,2,12,0,1,0,0.44071588366890374,0.4192037470725995,0.362565445026178,0.0,0.0,0.17808219178082194,1.0,1.0,low_bike_demand,0.0
13,4,12,0,1,0,0.4697986577181208,0.49882903981264626,0.4527605901951451,0.0,0.0,0.29680365296803657,0.253,1.0,low_bike_demand,0.0
17,5,4,0,0,1,0.5659955257270692,0.540983606557377,0.36530223702998565,0.0,0.0,0.32876712328767127,0.993,1.0,low_bike_demand,0.0
9,0,5,1,1,1,0.7181208053691275,0.8501170960187352,0.6792003807710614,0.0,0.0,0.2853881278538813,0.446,1.0,low_bike_demand,0.0
10,4,11,0,1,0,0.4608501118568233,0.613583138173302,0.7389338410280818,0.0,0.0,0.11415525114155252,0.899,1.0,low_bike_demand,0.0
2,2,4,0,1,1,0.563758389261745,0.5971896955503513,0.4682294145644931,0.0,0.0,0.541095890410959,0.244,1.0,low_bike_demand,0.0
12,0,5,1,1,1,0.8389261744966442,0.8805620608899295,0.49500237981913375,0.0,0.0,0.3812785388127854,0.446,1.0,high_bike_demand,1.0
10,5,8,0,0,1,0.8098434004474273,0.9274004683840747,0.644811994288434,0.0,0.0,0.2579908675799087,0.7929999999999999,1.0,high_bike_demand,1.0
23,6,5,0,0,1,0.49440715883668906,0.5292740046838407,0.4685863874345549,0.0,0.0,0.31963470319634707,0.244,1.0,low_bike_demand,0.0
6,2,10,0,1,1,0.6487695749440715,0.8618266978922715,0.8950499762018086,0.01074562251169263,0.0,0.28310502283105027,1.0,0.5031446540880503,low_bike_demand,0.0
16,5,8,0,0,1,0.785234899328859,0.8852459016393441,0.6099476439790575,0.0,0.0,0.43607305936073065,0.9109999999999999,1.0,high_bike_demand,1.0
22,1,4,0,1,1,0.6040268456375839,0.5105386416861826,0.2666587339362208,0.0,0.0,0.20547945205479454,0.244,1.0,low_bike_demand,0.0
19,3,11,1,1,0,0.4608501118568233,0.4285714285714285,0.3467396477867682,0.0,0.0,0.16894977168949774,0.0,1.0,low_bike_demand,0.0
18,0,8,0,1,1,0.8232662192393735,0.730679156908665,0.28581627796287473,0.0,0.0,0.4018264840182649,0.51,1.0,high_bike_demand,1.0
15,4,12,1,1,0,0.5257270693512304,0.6791569086651054,0.7392908138981437,0.0,0.0,0.32876712328767127,0.861,1.0,high_bike_demand,1.0
4,2,2,0,1,0,0.19463087248322145,0.2950819672131147,0.6059019514516896,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
8,0,2,1,1,0,0.4093959731543623,0.5737704918032787,0.7743931461208949,0.0,0.0,0.2876712328767123,0.8909999999999999,1.0,low_bike_demand,0.0
0,6,10,0,0,1,0.6465324384787471,0.7962529274004684,0.7245359352689195,0.0,0.0,0.3972602739726027,0.988,1.0,low_bike_demand,0.0
22,2,11,1,1,0,0.6666666666666665,0.9156908665105384,1.0,0.002667078968729466,0.0,0.018264840182648404,0.998,0.6666666666666666,low_bike_demand,0.0
14,2,10,0,1,1,0.6733780760626398,0.6651053864168618,0.3982627320323655,0.0,0.0,0.7374429223744292,0.244,1.0,low_bike_demand,0.0
18,5,4,0,0,1,0.7472035794183445,0.6838407494145199,0.31889576392194185,0.0,0.0,0.4771689497716895,0.446,1.0,high_bike_demand,1.0
17,3,12,0,1,0,0.3131991051454138,0.24590163934426224,0.27665397429795335,0.02825557574117738,0.0,0.11872146118721462,0.0,1.0,low_bike_demand,0.0
4,6,8,0,0,1,0.7337807606263981,0.9156908665105384,0.8068776772965255,0.0,0.0,0.39497716894977175,1.0,1.0,low_bike_demand,0.0
8,6,4,0,0,1,0.3512304250559284,0.40515222482435587,0.4980961446930033,0.0,0.0,0.3835616438356165,0.889,1.0,low_bike_demand,0.0
0,1,2,0,1,0,0.1856823266219239,0.2857142857142857,0.6073298429319371,0.0,0.004470938897168405,0.20547945205479454,0.7929999999999999,1.0,low_bike_demand,0.0
13,0,10,0,1,1,0.6487695749440715,0.6346604215456674,0.3883864826273203,0.0,0.0,0.497716894977169,0.456,1.0,low_bike_demand,0.0
19,6,1,0,0,0,0.3892617449664429,0.5644028103044496,0.8067586863398383,0.0,0.0,0.32648401826484025,1.0,1.0,low_bike_demand,0.0
0,5,12,0,0,0,0.42281879194630867,0.5784543325526932,0.745954307472632,0.0,0.0,0.0,1.0,1.0,low_bike_demand,0.0
17,5,11,0,0,0,0.3624161073825503,0.2622950819672131,0.2344121846739647,0.0,0.0,0.4018264840182649,0.8109999999999999,1.0,low_bike_demand,0.0
0,1,9,0,1,1,0.7740492170022372,0.9250585480093676,0.7252498810090432,0.002551119013567315,0.0,0.37214611872146125,0.986,1.0,low_bike_demand,0.0
18,2,11,0,1,0,0.3892617449664429,0.39110070257611235,0.40135649690623504,0.0,0.0,0.5,0.305,1.0,high_bike_demand,1.0
22,0,4,0,1,1,0.5145413870246085,0.5456674473067915,0.46239885768681577,0.0,0.0,0.19863013698630136,0.446,1.0,low_bike_demand,0.0
17,3,6,0,1,1,0.727069351230425,0.9156908665105384,0.8204426463588766,0.1759112519809826,0.0,0.29680365296803657,1.0,0.1949685534591195,low_bike_demand,0.0
21,2,12,0,1,0,0.42058165548098425,0.5737704918032787,0.7432175154688243,0.0,0.0,0.15296803652968038,0.8029999999999999,1.0,low_bike_demand,0.0
17,4,12,1,1,0,0.4765100671140939,0.4074941451990632,0.2872441694431223,0.0,0.0,0.011415525114155252,0.909,1.0,low_bike_demand,0.0
8,5,9,0,0,1,0.7114093959731542,0.882903981264637,0.7809376487386959,0.0,0.0,0.16210045662100456,0.861,1.0,low_bike_demand,0.0
16,5,2,0,0,0,0.4272930648769575,0.2880562060889929,0.18669681104236077,0.0,0.0,0.12328767123287673,0.889,1.0,high_bike_demand,1.0
20,5,7,0,0,1,0.7785234899328858,0.8969555035128804,0.6487386958591147,0.009199489776197287,0.0,0.4155251141552512,0.875,0.7169811320754716,low_bike_demand,0.0
19,3,7,0,1,1,0.8322147651006712,0.9414519906323185,0.6286292241789624,0.0,0.0,0.3219178082191781,0.8440000000000001,1.0,high_bike_demand,1.0
5,6,6,0,0,1,0.6845637583892618,0.8992974238875877,0.8933841028081867,0.0,0.0,0.1894977168949772,1.0,0.9245283018867925,low_bike_demand,0.0
2,0,2,0,1,0,0.2975391498881432,0.45667447306791564,0.7653498334126607,0.0,0.0,0.5799086757990868,0.998,1.0,low_bike_demand,0.0
6,2,10,0,1,1,0.5861297539149889,0.8196721311475409,0.9668015230842455,0.010320436009431411,0.0,0.15296803652968038,1.0,0.0,low_bike_demand,0.0
7,3,10,0,1,1,0.6017897091722595,0.7985948477751754,0.8494764397905759,0.02079548529241235,0.0,0.3356164383561644,1.0,0.9937106918238994,low_bike_demand,0.0
21,2,5,0,1,1,0.6465324384787471,0.8009367681498829,0.7359590671108995,0.0,0.0,0.12557077625570778,0.8390000000000001,1.0,low_bike_demand,0.0
3,6,11,0,0,0,0.3087248322147651,0.40281030444964866,0.589362208472156,0.0,0.0,0.1894977168949772,0.0,1.0,low_bike_demand,0.0
13,1,1,0,1,0,0.3534675615212528,0.36299765807962525,0.41277962874821506,0.0,0.0,0.2625570776255708,0.244,1.0,low_bike_demand,0.0
4,0,9,0,1,1,0.7114093959731542,0.8992974238875877,0.8203236554021895,0.0,0.0,0.11872146118721462,0.5529999999999999,1.0,low_bike_demand,0.0
14,6,5,0,0,1,0.4899328859060402,0.6159250585480093,0.6690861494526416,0.0,0.0,0.408675799086758,1.0,1.0,low_bike_demand,0.0
1,2,4,0,1,1,0.6263982102908277,0.7400468384074941,0.6387434554973821,0.0,0.0,0.2557077625570776,0.7929999999999999,1.0,low_bike_demand,0.0
10,2,5,0,1,1,0.5995525727069351,0.7423887587822013,0.7069252736792003,0.0,0.0,0.32876712328767127,0.992,1.0,low_bike_demand,0.0
5,0,4,0,1,1,0.3087248322147651,0.41217798594847765,0.6148262732032365,0.0,0.0,0.16666666666666669,0.0,1.0,low_bike_demand,0.0
0,4,4,0,1,1,0.5369127516778524,0.7189695550351287,0.8135411708710137,0.0,0.0,0.3584474885844749,0.9109999999999999,1.0,low_bike_demand,0.0
5,1,9,0,1,1,0.5190156599552572,0.5995316159250584,0.5655640171346977,0.0,0.0,0.4771689497716895,0.535,1.0,low_bike_demand,0.0
13,4,10,0,1,1,0.6331096196868008,0.5948477751756439,0.34709662065683006,0.0,0.0,0.3858447488584475,0.456,1.0,low_bike_demand,0.0
4,3,10,0,1,1,0.5100671140939597,0.7142857142857142,0.8832698714897668,0.0,0.0,0.0022831050228310505,0.264,1.0,low_bike_demand,0.0
11,3,3,0,1,1,0.4250559284116331,0.6370023419203746,0.9148024750118992,0.0021259325113060956,0.0,0.2534246575342466,1.0,0.9811320754716981,low_bike_demand,0.0
2,3,2,0,1,0,0.39373601789709173,0.49882903981264626,0.6185149928605426,0.0,0.0,0.406392694063927,0.845,1.0,low_bike_demand,0.0
18,5,6,0,0,1,0.8523489932885906,0.8548009367681498,0.42539267015706805,0.0,0.0,0.11872146118721462,0.909,1.0,high_bike_demand,1.0
13,6,11,0,0,0,0.4340044742729306,0.39110070257611235,0.3230604474059971,0.0,0.0,0.2557077625570776,0.446,1.0,low_bike_demand,0.0
8,1,4,0,1,1,0.49888143176733774,0.5199063231850116,0.4409804854831032,0.0,0.0,0.2100456621004566,0.456,1.0,low_bike_demand,0.0
16,6,3,0,0,1,0.3131991051454138,0.19672131147540978,0.20573536411232743,0.0,0.10432190760059612,0.3835616438356165,0.20800000000000002,1.0,low_bike_demand,0.0
13,2,6,0,1,1,0.7762863534675616,0.8056206088992973,0.4725130890052356,0.0,0.0,0.30593607305936077,0.9740000000000001,1.0,low_bike_demand,0.0
15,5,3,0,0,1,0.6890380313199104,0.7423887587822013,0.5113041408852926,0.0,0.0,0.4771689497716895,0.847,1.0,high_bike_demand,1.0
21,6,8,0,0,1,0.6935123042505592,0.8501170960187352,0.7364350309376486,0.0,0.0,0.226027397260274,0.244,1.0,low_bike_demand,0.0
23,5,2,0,0,0,0.41163310961968674,0.3793911007025761,0.3394811994288434,0.0,0.0,0.3310502283105023,0.8909999999999999,1.0,low_bike_demand,0.0
17,1,1,0,1,0,0.36465324384787473,0.5761124121779858,0.9243217515468825,0.0,0.0,0.12557077625570778,1.0,1.0,low_bike_demand,0.0
19,1,5,0,1,1,0.6487695749440715,0.8501170960187352,0.8606615897191814,0.027637122646979245,0.0,0.4018264840182649,0.831,1.0,low_bike_demand,0.0
23,0,6,0,1,1,0.6912751677852348,0.7096018735362997,0.4447881960970965,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
12,0,3,0,1,1,0.5973154362416108,0.4168618266978922,0.15611613517372677,0.0,0.0,0.5182648401826484,0.456,1.0,low_bike_demand,0.0
11,5,10,0,0,1,0.5033557046979865,0.5737704918032787,0.5409328891004284,0.0,0.0,0.2534246575342466,0.272,1.0,high_bike_demand,1.0
15,5,7,0,0,1,0.8747203579418344,0.7236533957845432,0.2183484055211804,0.0,0.0,0.408675799086758,0.8390000000000001,1.0,high_bike_demand,1.0
8,4,1,0,1,0,0.2147651006711409,0.360655737704918,0.7328653022370298,0.0,0.0,0.2100456621004566,0.253,1.0,low_bike_demand,0.0
23,2,10,0,1,1,0.5480984340044742,0.702576112412178,0.7396477867682056,0.0,0.0,0.2488584474885845,0.446,1.0,low_bike_demand,0.0
14,4,7,0,1,1,0.7740492170022372,0.9508196721311474,0.7885530699666826,0.0,0.0,0.19863013698630136,0.579,1.0,low_bike_demand,0.0
8,4,6,0,1,1,0.7248322147651006,0.765807962529274,0.4856020942408376,0.0,0.0,0.2876712328767123,0.244,1.0,low_bike_demand,0.0
17,6,10,0,0,1,0.6241610738255032,0.6159250585480093,0.39742979533555445,0.0,0.0,0.5091324200913242,0.857,1.0,high_bike_demand,1.0
13,0,12,0,1,0,0.32662192393736017,0.39344262295081955,0.5251070918610184,0.0,0.0,0.21232876712328771,1.0,1.0,low_bike_demand,0.0
20,4,2,0,1,0,0.32885906040268453,0.43091334894613575,0.6149452641599238,0.00042518650226121914,0.0,0.5251141552511416,0.927,0.8301886792452831,low_bike_demand,0.0
3,2,4,0,1,1,0.6331096196868008,0.7166276346604215,0.5697287006187529,0.0,0.0,0.16666666666666669,0.7929999999999999,1.0,low_bike_demand,0.0
7,6,1,0,0,0,0.23937360178970915,0.31147540983606553,0.5409328891004284,0.0,0.0,0.2853881278538813,0.0,1.0,low_bike_demand,0.0
1,3,8,0,1,1,0.7583892617449663,0.9648711943793911,0.8680390290337934,0.0,0.0,0.17123287671232879,0.363,1.0,low_bike_demand,0.0
21,4,8,0,1,1,0.7919463087248322,0.8969555035128804,0.6208948119942884,0.0,0.0,0.35159817351598177,0.8109999999999999,1.0,low_bike_demand,0.0
0,4,2,0,1,0,0.5145413870246085,0.6838407494145199,0.7801047120418848,0.0,0.0,0.5958904109589042,0.9540000000000001,1.0,low_bike_demand,0.0
11,3,10,0,1,1,0.6510067114093959,0.7423887587822013,0.5906711089957162,0.0,0.0,0.5707762557077626,0.244,1.0,low_bike_demand,0.0
23,1,11,0,1,0,0.3355704697986577,0.33723653395784536,0.39742979533555445,0.0,0.0,0.16438356164383564,0.0,1.0,low_bike_demand,0.0
22,6,4,0,0,1,0.5167785234899329,0.5737704918032787,0.5133269871489766,0.0,0.0,0.10958904109589042,0.996,1.0,low_bike_demand,0.0
16,0,11,0,1,0,0.4004474272930648,0.3348946135831381,0.2865302237029985,0.0,0.0,0.5022831050228311,0.0,1.0,low_bike_demand,0.0
15,3,10,0,1,1,0.5771812080536912,0.8103044496487117,0.9606139933365064,0.3110045997448881,0.0,0.4041095890410959,1.0,0.14465408805031446,low_bike_demand,0.0
14,3,8,0,1,1,0.9507829977628635,0.9531615925058547,0.43050928129462157,0.0,0.0,0.3242009132420091,0.466,1.0,low_bike_demand,0.0
10,0,7,0,1,1,0.8120805369127516,0.9648711943793911,0.7301285102332221,0.0,0.0,0.26027397260273977,0.9009999999999999,1.0,low_bike_demand,0.0
23,1,1,0,1,0,0.5682326621923937,0.6814988290398125,0.6356496906235125,0.0,0.0,0.5022831050228311,0.8029999999999999,1.0,low_bike_demand,0.0
11,0,2,0,1,0,0.43847874720357943,0.39344262295081955,0.32032365540218943,0.0,0.0,0.3013698630136986,0.9109999999999999,1.0,low_bike_demand,0.0
15,1,6,0,1,1,0.8098434004474273,0.6791569086651054,0.23500713945740123,0.0,0.0,0.21461187214611874,0.813,1.0,high_bike_demand,1.0
19,1,8,0,1,1,0.7360178970917225,0.9484777517564402,0.889100428367444,0.0015074794171079588,0.0,0.3356164383561644,0.8290000000000001,1.0,high_bike_demand,1.0
16,6,4,0,0,1,0.5100671140939597,0.360655737704918,0.18526891956211328,0.0,0.0,0.3744292237442922,0.244,1.0,high_bike_demand,1.0
6,1,6,0,1,1,0.6017897091722595,0.6206088992974238,0.43979057591623033,0.0,0.0,0.2488584474885845,0.244,1.0,low_bike_demand,0.0
16,1,8,0,1,1,0.9574944071588367,0.8735362997658078,0.3084245597334603,0.0,0.0,0.27397260273972607,0.446,1.0,low_bike_demand,0.0
13,2,9,0,1,1,0.8456375838926173,0.9531615925058547,0.6254164683484054,0.0,0.0,0.7031963470319635,0.8959999999999999,1.0,low_bike_demand,0.0
23,0,1,0,1,0,0.203579418344519,0.40281030444964866,0.9051642075202285,0.027559816010204477,0.0,0.2876712328767123,1.0,0.27672955974842767,low_bike_demand,0.0
20,5,2,0,0,0,0.3109619686800894,0.2997658079625292,0.3678010471204188,0.0,0.0,0.16666666666666669,0.8909999999999999,1.0,low_bike_demand,0.0
22,5,4,0,0,1,0.6174496644295302,0.8196721311475409,0.8626844359828653,0.0,0.0,0.2305936073059361,0.45399999999999996,0.9811320754716981,low_bike_demand,0.0
5,1,9,0,1,1,0.6621923937360179,0.8711943793911007,0.8812470252260828,0.0032082254261528356,0.0,0.2100456621004566,0.996,0.9748427672955975,low_bike_demand,0.0
16,1,5,0,1,1,0.785234899328859,0.8477751756440282,0.5308186577820085,0.0,0.0,0.2534246575342466,0.8029999999999999,1.0,low_bike_demand,0.0
10,0,6,0,1,1,0.8277404921700223,0.9484777517564402,0.6529033793431699,0.0,0.0,0.41324200913242015,0.0,1.0,low_bike_demand,0.0
11,6,4,0,0,1,0.6644295302013423,0.6557377049180327,0.3976677772489291,0.0,0.0,0.10958904109589042,0.446,1.0,high_bike_demand,1.0
20,2,1,0,1,0,0.348993288590604,0.4449648711943794,0.5960257020466444,0.0,0.0,0.20547945205479454,0.845,1.0,low_bike_demand,0.0
2,5,7,0,0,1,0.7404921700223713,0.9250585480093676,0.8110423607805808,0.0,0.0,0.11872146118721462,0.446,0.9937106918238994,low_bike_demand,0.0
12,2,6,0,1,1,0.697986577181208,0.5901639344262295,0.2534507377439314,0.0,0.0,0.2397260273972603,0.244,1.0,low_bike_demand,0.0
15,6,7,0,0,1,0.9217002237136466,0.9648711943793911,0.5014278914802475,0.0,0.0,0.45890410958904115,0.823,1.0,high_bike_demand,1.0
0,2,12,0,1,0,0.21029082774049215,0.2622950819672131,0.49107567824845305,0.0,0.0,0.15296803652968038,0.478,1.0,low_bike_demand,0.0
9,3,2,0,1,0,0.2751677852348993,0.3887587822014051,0.6407663017610661,0.0,0.0,0.28310502283105027,0.0,1.0,low_bike_demand,0.0
16,2,1,0,1,0,0.32885906040268453,0.36533957845433246,0.4606139933365064,0.0,0.0,0.30593607305936077,0.898,1.0,low_bike_demand,0.0
23,1,11,0,1,0,0.5861297539149889,0.7822014051522247,0.8510233222275108,0.0,0.0,0.226027397260274,0.244,1.0,low_bike_demand,0.0
0,6,3,0,0,0,0.11633109619686799,0.1077283372365339,0.35982865302237027,0.0,0.09985096870342773,0.7168949771689498,0.244,1.0,low_bike_demand,0.0
0,6,8,0,0,1,0.7695749440715883,0.8501170960187352,0.5650880533079485,0.0,0.0,0.32648401826484025,0.262,1.0,low_bike_demand,0.0
6,5,1,0,0,0,0.12751677852348992,0.2740046838407494,0.7354831032841503,0.0,0.11624441132637854,0.6095890410958904,0.973,0.8553459119496855,low_bike_demand,0.0
1,3,10,0,1,1,0.6286353467561521,0.8430913348946135,0.9033793431699191,0.0,0.0,0.11872146118721462,0.7929999999999999,1.0,low_bike_demand,0.0
13,2,2,0,1,0,0.31543624161073824,0.3419203747072599,0.43943360304616846,0.0,0.0014903129657228018,0.11643835616438356,0.943,1.0,low_bike_demand,0.0
19,4,5,0,1,1,0.8478747203579418,0.730679156908665,0.2551166111375535,0.0,0.0,0.636986301369863,0.0,1.0,low_bike_demand,0.0
9,0,2,0,1,0,0.12751677852348992,0.14519906323185008,0.41527843883864823,0.0,0.011922503725782414,0.3082191780821918,0.0,1.0,low_bike_demand,0.0
14,5,1,0,0,0,0.25055928411633105,0.29742388758782196,0.4822703474535935,0.0,0.0,0.5570776255707762,1.0,1.0,low_bike_demand,0.0
7,1,8,0,1,1,0.7225950782997762,0.9250585480093676,0.8582817705854355,0.0,0.0,0.16894977168949774,0.244,1.0,low_bike_demand,0.0
17,1,12,0,1,0,0.3378076062639821,0.33723653395784536,0.39148024750118987,0.0,0.0,0.28310502283105027,1.0,1.0,low_bike_demand,0.0
9,0,11,0,1,0,0.18344519015659952,0.2248243559718969,0.46680152308424555,0.0,0.0,0.0022831050228310505,0.0,1.0,low_bike_demand,0.0
5,1,11,0,1,0,0.28187919463087246,0.4543325526932084,0.8043788672060924,0.0,0.0,0.11872146118721462,0.253,1.0,low_bike_demand,0.0
13,3,6,0,1,1,0.8344519015659954,0.7166276346604215,0.2527367920038077,0.0,0.0,0.5205479452054795,0.8290000000000001,1.0,high_bike_demand,1.0
17,4,1,1,1,0,0.26621923937360176,0.45667447306791564,0.8688719657306045,0.015615940628502958,0.0,0.39497716894977175,0.992,0.2515723270440251,low_bike_demand,0.0
3,3,11,1,1,0,0.25055928411633105,0.40983606557377045,0.7753450737743932,0.0,0.0,0.16438356164383564,0.253,1.0,low_bike_demand,0.0
19,1,6,0,1,1,0.7114093959731542,0.901639344262295,0.8235364112327463,0.0,0.0,0.2100456621004566,0.9440000000000001,1.0,low_bike_demand,0.0
19,4,10,0,1,1,0.5816554809843401,0.6112412177985947,0.4628748215135649,0.0,0.0,0.16666666666666669,0.253,1.0,high_bike_demand,1.0
22,5,2,0,0,0,0.16554809843400445,0.35128805620608894,0.8594716801523085,0.0,0.004470938897168405,0.4383561643835617,1.0,0.6855345911949685,low_bike_demand,0.0
15,4,8,0,1,1,0.948545861297539,0.9391100702576111,0.41527843883864823,0.0,0.0,0.2168949771689498,0.657,1.0,high_bike_demand,1.0
20,5,3,0,0,0,0.436241610738255,0.2248243559718969,0.10804378867206092,0.0,0.0,0.19863013698630136,0.7929999999999999,1.0,low_bike_demand,0.0
12,2,4,0,1,1,0.6107382550335569,0.49648711943793905,0.23762494050452163,0.0,0.0,0.41780821917808225,0.264,1.0,high_bike_demand,1.0
2,1,11,0,1,0,0.3959731543624161,0.27634660421545665,0.20966206568300805,0.0,0.0,0.16210045662100456,0.0,1.0,low_bike_demand,0.0
11,2,3,0,1,0,0.5123042505592841,0.46838407494145196,0.32948595906711087,0.0,0.0,0.24429223744292236,0.244,1.0,low_bike_demand,0.0
22,3,8,0,1,1,0.7762863534675616,0.7751756440281029,0.41646834840552116,0.0,0.0,0.12557077625570778,0.0,1.0,low_bike_demand,0.0
16,0,5,0,1,1,0.6733780760626398,0.4074941451990632,0.08246073298429321,0.0,0.0,0.2945205479452055,0.0,1.0,high_bike_demand,1.0
19,4,7,0,1,1,0.7986577181208053,0.6510538641686181,0.21394574012375053,0.0,0.0,0.5388127853881279,0.446,1.0,high_bike_demand,1.0
17,0,5,0,1,1,0.6733780760626398,0.44262295081967207,0.11411232746311281,0.0,0.0,0.2648401826484018,0.0,1.0,high_bike_demand,1.0
12,3,1,0,1,0,0.22595078299776283,0.19203747072599528,0.3215135649690623,0.0,0.0,0.6598173515981736,0.446,1.0,low_bike_demand,0.0
5,0,12,0,1,0,0.22147651006711408,0.3583138173302107,0.7071632555925749,0.0,0.0,0.16210045662100456,0.244,1.0,low_bike_demand,0.0
13,1,11,0,1,0,0.3512304250559284,0.4449648711943794,0.5929319371727749,0.0,0.0,0.24657534246575347,1.0,1.0,low_bike_demand,0.0
6,4,10,0,1,1,0.49888143176733774,0.6791569086651054,0.8142551166111376,0.0,0.0,0.11872146118721462,1.0,1.0,low_bike_demand,0.0
16,3,11,1,1,0,0.552572706935123,0.414519906323185,0.20073774393146115,0.0,0.0,0.21917808219178084,0.253,1.0,low_bike_demand,0.0
3,0,1,0,1,0,0.261744966442953,0.4660421545667447,0.9137315564017134,0.0,0.0,0.16666666666666669,0.7929999999999999,0.8553459119496855,low_bike_demand,0.0
14,5,10,0,0,1,0.7494407158836689,0.7962529274004684,0.5034507377439313,0.0,0.0,0.39497716894977175,0.446,1.0,high_bike_demand,1.0
6,5,8,0,0,1,0.7315436241610739,0.9156908665105384,0.8094954783436459,0.0,0.0,0.10958904109589042,1.0,1.0,low_bike_demand,0.0
3,0,7,0,1,1,0.7561521252796419,0.9156908665105384,0.743098524512137,0.0,0.0,0.2031963470319635,0.7929999999999999,0.9937106918238994,low_bike_demand,0.0
12,4,2,0,1,0,0.37807606263982096,0.3419203747072599,0.33305568776772965,0.0,0.0,0.9977168949771691,0.823,1.0,low_bike_demand,0.0
12,1,3,0,1,1,0.4697986577181208,0.27868852459016386,0.13362684435982863,0.0,0.0,0.12557077625570778,0.7929999999999999,1.0,low_bike_demand,0.0
3,0,12,0,1,0,0.232662192393736,0.3348946135831381,0.6130414088529271,0.0,0.0,0.2031963470319635,0.244,1.0,low_bike_demand,0.0
2,0,1,0,1,0,0.2639821029082774,0.46838407494145196,0.9120656830080914,0.0,0.0,0.17123287671232879,0.813,0.8113207547169812,low_bike_demand,0.0
13,5,5,0,0,1,0.6487695749440715,0.49882903981264626,0.1956211327939076,0.0,0.0,0.21461187214611874,0.327,1.0,high_bike_demand,1.0
13,5,1,0,0,0,0.22595078299776283,0.09367681498829035,0.17420276059019513,0.0,0.0,0.7534246575342466,0.253,1.0,low_bike_demand,0.0
23,2,2,0,1,0,0.407158836689038,0.5573770491803277,0.7346501665873393,0.0,0.0,0.0,0.7929999999999999,1.0,low_bike_demand,0.0
